,imName,x,y
2,BAILa2014a_001266,1710,315
3,BAILa2014a_001266,1393,392
4,BAILa2014a_001266,1854,283
5,BAILa2014a_001266,1611,241
6,BAILa2014a_001266,1393,278
7,BAILa2014a_001266,1666,248
8,BAILa2014a_001266,1168,290
9,BAILa2014a_001266,988,392
10,BAILa2014a_001266,1349,297
11,BAILa2014a_001266,1219,237
12,BAILa2014a_001266,1370,258
13,BAILa2014a_001266,1185,234
14,BAILa2014a_001266,958,232
15,BAILa2014a_001266,1268,225
16,BAILa2014a_001266,582,253
17,BAILa2014a_001266,339,221
18,BAILa2014a_001266,487,241
19,BAILa2014a_001266,80,295
20,BAILa2014a_001266,452,251
21,BAILa2014a_001266,26,269
0,BAILa2014a_001268,,
1,BAILa2014a_001268,,
0,BAILa2014a_001271,771,138
1,BAILa2014a_001271,661,113
2,BAILa2014a_001271,822,127
0,BAILa2014a_001302,1343,271
1,BAILa2014a_001302,1215,310
2,BAILa2014a_001302,64,288
0,BAILa2014a_001303,514,315
1,BAILa2014a_001303,824,264
2,BAILa2014a_001303,791,242
3,BAILa2014a_001303,1071,202
4,BAILa2014a_001303,1156,293
5,BAILa2014a_001303,1319,321
6,BAILa2014a_001303,1464,258
7,BAILa2014a_001303,1343,256
8,BAILa2014a_001303,1732,275
9,BAILa2014a_001303,136,303
0,BAILa2014a_001304,589,345
1,BAILa2014a_001304,99,278
2,BAILa2014a_001304,803,284
3,BAILa2014a_001304,157,345
4,BAILa2014a_001304,1151,298
5,BAILa2014a_001304,1374,243
6,BAILa2014a_001304,1345,333
0,BAILa2014a_001305,1153,324
1,BAILa2014a_001305,629,318
2,BAILa2014a_001305,143,288
3,BAILa2014a_001305,1349,346
4,BAILa2014a_001305,781,290
0,BAILa2014a_001315,1737,274
1,BAILa2014a_001315,849,259
0,BAILa2014a_001316,466,288
1,BAILa2014a_001316,735,506
2,BAILa2014a_001316,39,276
3,BAILa2014a_001316,84,322
4,BAILa2014a_001316,302,276
5,BAILa2014a_001316,138,303
0,BAILa2014a_001317,1606,280
1,BAILa2014a_001317,1662,283
0,BAILa2014a_001318,1408,229
1,BAILa2014a_001318,37,286
2,BAILa2014a_001318,66,293
3,BAILa2014a_001318,195,290
4,BAILa2014a_001318,1572,253
0,BAILa2014a_001329,1021,489
1,BAILa2014a_001329,945,240
2,BAILa2014a_001329,1406,238
0,BAILa2014a_001330,941,239
1,BAILa2014a_001330,353,334
2,BAILa2014a_001330,52,297
3,BAILa2014a_001330,172,305
4,BAILa2014a_001330,82,299
0,BAILa2014a_001331,171,323
1,BAILa2014a_001331,18,298
0,BAILa2014a_001340,1540,258
1,BAILa2014a_001340,836,250
2,BAILa2014a_001340,865,253
3,BAILa2014a_001340,907,248
4,BAILa2014a_001340,1009,227
5,BAILa2014a_001340,570,245
0,BAILa2014a_001343,,
1,BAILa2014a_001343,,
0,BAILa2014a_001344,1755,277
1,BAILa2014a_001344,1485,221
2,BAILa2014a_001344,1396,339
3,BAILa2014a_001344,1374,241
0,BAILa2014a_001366,147,332
1,BAILa2014a_001366,385,342
2,BAILa2014a_001366,128,291
3,BAILa2014a_001366,421,265
4,BAILa2014a_001366,746,269
5,BAILa2014a_001366,913,257
6,BAILa2014a_001366,482,255
7,BAILa2014a_001366,1192,228
8,BAILa2014a_001366,1475,262
9,BAILa2014a_001366,1301,248
10,BAILa2014a_001366,1899,294
11,BAILa2014a_001366,1938,509
12,BAILa2014a_001366,1977,349
13,BAILa2014a_001366,1642,269
14,BAILa2014a_001366,1691,298
15,BAILa2014a_001366,1800,298
16,BAILa2014a_001366,661,252
17,BAILa2014a_001366,26,361
18,BAILa2014a_001366,240,291
19,BAILa2014a_001366,697,284
20,BAILa2014a_001366,964,342
21,BAILa2014a_001366,845,252
22,BAILa2014a_001366,1315,378
23,BAILa2014a_001366,1480,366
24,BAILa2014a_001366,773,485
25,BAILa2014a_001366,1594,327
26,BAILa2014a_001366,1826,318
27,BAILa2014a_001366,1642,274
0,BAILa2014a_001370,31,279
1,BAILa2014a_001370,52,276
0,BAILa2014a_001378,,
1,BAILa2014a_001378,,
0,BAILa2014a_001382,818,521
1,BAILa2014a_001382,701,496
0,BAILa2014a_001388,,
1,BAILa2014a_001388,,
0,BAILa2014a_001389,,
1,BAILa2014a_001389,,
0,BAILa2014a_001390,,
1,BAILa2014a_001390,,
0,BAILa2014a_001393,1410,264
1,BAILa2014a_001393,1419,278
2,BAILa2014a_001393,1516,252
3,BAILa2014a_001393,1733,290
4,BAILa2014a_001393,1833,302
5,BAILa2014a_001393,1251,243
6,BAILa2014a_001393,1268,241
7,BAILa2014a_001393,1197,224
8,BAILa2014a_001393,1093,205
9,BAILa2014a_001393,1079,186
0,BAILa2014a_001394,,
1,BAILa2014a_001394,,
0,BAILa2014a_001429,,
1,BAILa2014a_001429,,
0,BAILa2014a_001480,,
1,BAILa2014a_001480,,
0,BAILa2014a_001499,,
1,BAILa2014a_001499,,
0,BAILa2014a_001549,,
1,BAILa2014a_001549,,
0,BAILa2014a_001693,1892,489
1,BAILa2014a_001693,1761,708
2,BAILa2014a_001693,1677,402
3,BAILa2014a_001693,1922,388
4,BAILa2014a_001693,849,250
5,BAILa2014a_001693,2039,510
6,BAILa2014a_001693,318,718
0,BAILa2014a_001715,,
1,BAILa2014a_001715,,
0,BAILa2014a_001770,,
1,BAILa2014a_001770,,
0,BAILa2014a_001856,1623,638
1,BAILa2014a_001856,773,641
2,BAILa2014a_001856,539,737
0,BAILa2014a_001875,1267,376
1,BAILa2014a_001875,183,470
2,BAILa2014a_001875,1264,654
0,BAILa2014a_001959,1296,225
1,BAILa2014a_001959,1065,186
2,BAILa2014a_001959,837,241
0,BAILa2014a_002143,2300,796
1,BAILa2014a_002143,2348,586
0,BAILa2014a_002161,,
1,BAILa2014a_002161,,
0,BAILa2014a_002280,,
1,BAILa2014a_002280,,
0,BAILa2014a_002328,1550,732
1,BAILa2014a_002328,1170,720
2,BAILa2014a_002328,860,395
3,BAILa2014a_002328,659,685
4,BAILa2014a_002328,1289,727
5,BAILa2014a_002328,1289,501
6,BAILa2014a_002328,934,524
7,BAILa2014a_002328,959,697
8,BAILa2014a_002328,709,526
9,BAILa2014a_002328,426,447
10,BAILa2014a_002328,495,236
11,BAILa2014a_002328,833,236
12,BAILa2014a_002328,1232,216
13,BAILa2014a_002328,1527,263
14,BAILa2014a_002328,1577,412
15,BAILa2014a_002328,1634,677
16,BAILa2014a_002328,1781,417
17,BAILa2014a_002328,1532,524
18,BAILa2014a_002328,1158,330
19,BAILa2014a_002328,1304,352
20,BAILa2014a_002328,1398,888
21,BAILa2014a_002328,1039,886
22,BAILa2014a_002328,485,975
23,BAILa2014a_002328,374,918
24,BAILa2014a_002328,376,680
25,BAILa2014a_002328,274,1335
26,BAILa2014a_002328,309,1218
27,BAILa2014a_002328,369,1084
28,BAILa2014a_002328,254,1432
29,BAILa2014a_002328,448,1161
30,BAILa2014a_002328,508,1303
31,BAILa2014a_002328,545,1424
32,BAILa2014a_002328,341,1328
33,BAILa2014a_002328,475,1308
34,BAILa2014a_002328,701,1092
35,BAILa2014a_002328,691,1228
36,BAILa2014a_002328,686,1372
37,BAILa2014a_002328,686,1154
38,BAILa2014a_002328,681,1318
39,BAILa2014a_002328,694,1045
40,BAILa2014a_002328,691,1427
41,BAILa2014a_002328,825,1434
42,BAILa2014a_002328,949,1439
43,BAILa2014a_002328,771,1437
44,BAILa2014a_002328,907,1449
45,BAILa2014a_002328,1108,1072
46,BAILa2014a_002328,1108,1189
47,BAILa2014a_002328,1101,1310
48,BAILa2014a_002328,1106,1459
49,BAILa2014a_002328,1103,1144
50,BAILa2014a_002328,1101,1407
51,BAILa2014a_002328,1170,1067
52,BAILa2014a_002328,1299,1067
53,BAILa2014a_002328,1428,1060
54,BAILa2014a_002328,1170,1275
55,BAILa2014a_002328,1302,1270
56,BAILa2014a_002328,1175,1444
57,BAILa2014a_002328,1316,1454
58,BAILa2014a_002328,1450,1447
59,BAILa2014a_002328,1113,1236
60,BAILa2014a_002328,1257,1278
61,BAILa2014a_002328,1249,1079
62,BAILa2014a_002328,1379,1065
63,BAILa2014a_002328,1237,1452
64,BAILa2014a_002328,1388,1454
65,BAILa2014a_002328,1545,1062
66,BAILa2014a_002328,1624,1159
67,BAILa2014a_002328,1699,1258
68,BAILa2014a_002328,1783,1357
69,BAILa2014a_002328,1892,1454
70,BAILa2014a_002328,1609,1474
71,BAILa2014a_002328,1664,1318
72,BAILa2014a_002328,1758,1169
73,BAILa2014a_002328,1828,1030
74,BAILa2014a_002328,1552,1094
75,BAILa2014a_002328,1790,1087
76,BAILa2014a_002328,1642,1404
77,BAILa2014a_002328,1835,1407
78,BAILa2014a_002328,1656,1191
79,BAILa2014a_002328,1741,1318
80,BAILa2014a_002328,1736,1194
81,BAILa2014a_002328,1589,1136
82,BAILa2014a_002328,1679,1223
83,BAILa2014a_002328,1555,266
84,BAILa2014a_002328,1217,164
85,BAILa2014a_002328,885,174
86,BAILa2014a_002328,510,258
87,BAILa2014a_002328,969,417
88,BAILa2014a_002328,1108,625
89,BAILa2014a_002328,458,625
90,BAILa2014a_002328,798,891
91,BAILa2014a_002328,1676,749
92,BAILa2014a_002328,1661,395
93,BAILa2014a_002328,1143,471
94,BAILa2014a_002328,1388,801
95,BAILa2014a_002328,852,774
96,BAILa2014a_002328,393,596
97,BAILa2014a_002328,254,243
98,BAILa2014a_002328,66,109
99,BAILa2014a_002328,66,541
100,BAILa2014a_002328,120,705
101,BAILa2014a_002328,279,372
102,BAILa2014a_002328,746,439
103,BAILa2014a_002328,1686,127
104,BAILa2014a_002328,1872,146
105,BAILa2014a_002328,329,1169
106,BAILa2014a_002328,480,1228
107,BAILa2014a_002328,527,1380
108,BAILa2014a_002328,257,1392
109,BAILa2014a_002328,297,1253
110,BAILa2014a_002328,416,1134
111,BAILa2014a_002328,423,1318
112,BAILa2014a_002328,1463,526
0,BAILa2014a_002485,,
1,BAILa2014a_002485,,
0,BAILa2014a_002605,1426,323
1,BAILa2014a_002605,500,418
2,BAILa2014a_002605,682,653
3,BAILa2014a_002605,488,530
4,BAILa2014a_002605,701,485
5,BAILa2014a_002605,1077,581
6,BAILa2014a_002605,1643,1321
7,BAILa2014a_002605,1491,1609
8,BAILa2014a_002605,563,985
9,BAILa2014a_002605,1247,676
10,BAILa2014a_002605,1634,497
11,BAILa2014a_002605,1665,573
12,BAILa2014a_002605,555,258
13,BAILa2014a_002605,987,739
14,BAILa2014a_002605,1430,1134
15,BAILa2014a_002605,1022,1153
16,BAILa2014a_002605,959,762
17,BAILa2014a_002605,1374,971
18,BAILa2014a_002605,1086,1052
19,BAILa2014a_002605,641,991
20,BAILa2014a_002605,420,1073
21,BAILa2014a_002605,197,1239
22,BAILa2014a_002605,311,659
23,BAILa2014a_002605,240,549
24,BAILa2014a_002605,336,-27
25,BAILa2014a_002605,715,127
26,BAILa2014a_002605,965,229
27,BAILa2014a_002605,1155,407
28,BAILa2014a_002605,651,372
29,BAILa2014a_002605,414,381
30,BAILa2014a_002605,238,268
31,BAILa2014a_002605,1229,477
32,BAILa2014a_002605,1331,481
33,BAILa2014a_002605,1251,530
34,BAILa2014a_002605,1391,254
35,BAILa2014a_002605,1507,262
36,BAILa2014a_002605,1852,649
37,BAILa2014a_002605,1858,1024
38,BAILa2014a_002605,1850,1222
39,BAILa2014a_002605,1714,1345
40,BAILa2014a_002605,1335,1392
41,BAILa2014a_002605,737,1245
42,BAILa2014a_002605,780,1321
43,BAILa2014a_002605,979,1388
44,BAILa2014a_002605,789,882
45,BAILa2014a_002605,719,854
46,BAILa2014a_002605,129,864
47,BAILa2014a_002605,-47,573
48,BAILa2014a_002605,238,147
49,BAILa2014a_002605,567,-27
50,BAILa2014a_002605,1018,207
51,BAILa2014a_002605,1432,207
52,BAILa2014a_002605,1708,313
53,BAILa2014a_002605,1936,176
54,BAILa2014a_002605,1038,182
55,BAILa2014a_002605,952,143
56,BAILa2014a_002605,889,174
57,BAILa2014a_002605,856,276
58,BAILa2014a_002605,869,551
59,BAILa2014a_002605,1745,844
60,BAILa2014a_002605,1434,704
61,BAILa2014a_002605,1432,794
62,BAILa2014a_002605,1182,940
63,BAILa2014a_002605,805,962
64,BAILa2014a_002605,727,1138
65,BAILa2014a_002605,365,1145
66,BAILa2014a_002605,197,682
67,BAILa2014a_002605,467,725
68,BAILa2014a_002605,412,831
69,BAILa2014a_002605,338,917
70,BAILa2014a_002605,408,940
71,BAILa2014a_002605,373,241
72,BAILa2014a_002605,244,129
73,BAILa2014a_002605,178,352
74,BAILa2014a_002605,135,475
75,BAILa2014a_002605,1645,731
76,BAILa2014a_002605,1790,510
77,BAILa2014a_002605,1544,223
78,BAILa2014a_002605,1825,295
79,BAILa2014a_002605,2009,401
80,BAILa2014a_002605,1995,512
81,BAILa2014a_002605,1893,583
82,BAILa2014a_002605,1698,469
83,BAILa2014a_002605,1503,549
84,BAILa2014a_002605,1567,1083
85,BAILa2014a_002605,1706,1085
86,BAILa2014a_002605,1669,944
87,BAILa2014a_002605,1794,1286
88,BAILa2014a_002605,1262,1089
89,BAILa2014a_002605,1510,1392
90,BAILa2014a_002605,1116,1233
91,BAILa2014a_002605,1028,1091
92,BAILa2014a_002605,-231,459
93,BAILa2014a_002605,1727,772
94,BAILa2014a_002605,1759,848
95,BAILa2014a_002605,1225,856
96,BAILa2014a_002605,1108,852
97,BAILa2014a_002605,1280,671
98,BAILa2014a_002605,1069,522
99,BAILa2014a_002605,1145,454
100,BAILa2014a_002605,752,536
101,BAILa2014a_002605,391,542
102,BAILa2014a_002605,846,350
103,BAILa2014a_002605,1155,309
104,BAILa2014a_002605,1088,393
105,BAILa2014a_002605,932,516
106,BAILa2014a_002605,1651,159
107,BAILa2014a_002605,1188,153
108,BAILa2014a_002605,1061,127
109,BAILa2014a_002605,643,219
110,BAILa2014a_002605,1104,401
111,BAILa2014a_002605,1180,477
112,BAILa2014a_002605,858,178
113,BAILa2014a_002605,1217,483
114,BAILa2014a_002605,727,655
115,BAILa2014a_002605,821,674
116,BAILa2014a_002605,1583,667
117,BAILa2014a_002605,1417,680
118,BAILa2014a_002605,764,477
119,BAILa2014a_002605,1063,354
120,BAILa2014a_002605,-160,1020
121,BAILa2014a_002605,1016,833
122,BAILa2014a_002605,899,725
123,BAILa2014a_002605,285,461
124,BAILa2014a_002605,938,227
125,BAILa2014a_002605,1190,174
126,BAILa2014a_002605,1532,78
127,BAILa2014a_002605,1770,166
128,BAILa2014a_002605,1467,315
129,BAILa2014a_002605,559,686
130,BAILa2014a_002605,410,825
131,BAILa2014a_002605,1219,516
0,BAILa2014a_002799,894,531
1,BAILa2014a_002799,1448,1033
2,BAILa2014a_002799,1824,347
3,BAILa2014a_002799,996,503
4,BAILa2014a_002799,579,1121
5,BAILa2014a_002799,436,967
6,BAILa2014a_002799,436,632
7,BAILa2014a_002799,1007,860
8,BAILa2014a_002799,1464,548
0,BAILa2014a_002828,,
1,BAILa2014a_002828,,
0,BAILa2014a_003141,1973,855
1,BAILa2014a_003141,1544,748
2,BAILa2014a_003141,417,867
0,BAILa2014a_003223,198,363
1,BAILa2014a_003223,135,284
2,BAILa2014a_003223,388,322
3,BAILa2014a_003223,380,248
0,BAILa2014a_003234,392,327
1,BAILa2014a_003234,197,355
0,BAILa2014a_003270,1462,244
1,BAILa2014a_003270,195,352
2,BAILa2014a_003270,36,347
0,BAILa2014a_003403,202,354
1,BAILa2014a_003403,102,375
2,BAILa2014a_003403,35,351
0,BAILa2014a_003406,29,348
1,BAILa2014a_003406,112,364
2,BAILa2014a_003406,396,322
3,BAILa2014a_003406,196,346
4,BAILa2014a_003406,426,253
0,BAILa2014a_003411,1072,542
1,BAILa2014a_003411,1572,688
2,BAILa2014a_003411,1079,934
3,BAILa2014a_003411,201,920
4,BAILa2014a_003411,746,429
5,BAILa2014a_003411,1054,750
6,BAILa2014a_003411,1365,454
7,BAILa2014a_003411,633,668
8,BAILa2014a_003411,921,964
9,BAILa2014a_003411,1328,819
10,BAILa2014a_003411,1617,1354
11,BAILa2014a_003411,1853,584
12,BAILa2014a_003411,1321,392
13,BAILa2014a_003411,963,939
14,BAILa2014a_003411,645,626
15,BAILa2014a_003411,581,796
16,BAILa2014a_003411,310,459
17,BAILa2014a_003411,818,1388
18,BAILa2014a_003411,921,473
19,BAILa2014a_003411,1175,905
20,BAILa2014a_003411,1234,535
0,BAILa2014a_003418,1566,1392
1,BAILa2014a_003418,1729,466
2,BAILa2014a_003418,1259,417
3,BAILa2014a_003418,2107,402
4,BAILa2014a_003418,1853,450
5,BAILa2014a_003418,1231,328
6,BAILa2014a_003418,1783,655
7,BAILa2014a_003418,1477,267
8,BAILa2014a_003418,1297,239
9,BAILa2014a_003418,1782,312
10,BAILa2014a_003418,1856,321
11,BAILa2014a_003418,1950,1916
12,BAILa2014a_003418,1680,1547
13,BAILa2014a_003418,1758,343
14,BAILa2014a_003418,1671,1986
15,BAILa2014a_003418,1460,280
16,BAILa2014a_003418,1780,343
17,BAILa2014a_003418,1960,375
18,BAILa2014a_003418,1949,315
19,BAILa2014a_003418,1836,482
20,BAILa2014a_003418,1893,522
21,BAILa2014a_003418,1895,435
22,BAILa2014a_003418,1432,466
23,BAILa2014a_003418,1479,431
0,BAILa2014a_003506,,
1,BAILa2014a_003506,,
0,BAILa2014a_003551,,
1,BAILa2014a_003551,,
0,BAILa2014a_003618,,
1,BAILa2014a_003618,,
0,BAILa2014a_003761,,
1,BAILa2014a_003761,,
0,BAILa2014a_003774,,
1,BAILa2014a_003774,,
0,BAILa2014a_003789,1072,186
1,BAILa2014a_003789,1059,176
0,BAILa2014a_003808,,
1,BAILa2014a_003808,,
0,BAILa2014a_003837,377,337
1,BAILa2014a_003837,968,345
2,BAILa2014a_003837,743,511
0,BAILa2014a_003848,1804,225
1,BAILa2014a_003848,1921,260
2,BAILa2014a_003848,1852,243
3,BAILa2014a_003848,1953,237
4,BAILa2014a_003848,2025,241
5,BAILa2014a_003848,1846,247
6,BAILa2014a_003848,1876,251
7,BAILa2014a_003848,1896,243
0,BAILa2014a_003851,,
1,BAILa2014a_003851,,
0,BAILa2014a_003894,,
1,BAILa2014a_003894,,
0,BAILa2014a_003913,1647,614
1,BAILa2014a_003913,693,885
2,BAILa2014a_003913,1846,1139
0,BAILa2014a_003941,140,323
1,BAILa2014a_003941,403,333
2,BAILa2014a_003941,1880,244
0,BAILa2014a_003942,407,329
1,BAILa2014a_003942,495,260
2,BAILa2014a_003942,670,257
0,BAILa2014a_003943,,
1,BAILa2014a_003943,,
0,BAILa2014a_003949,,
1,BAILa2014a_003949,,
0,BAILa2014a_003950,,
1,BAILa2014a_003950,,
0,BAILa2014a_003951,1519,226
1,BAILa2014a_003951,1329,219
2,BAILa2014a_003951,1146,205
0,BAILa2014a_003952,804,229
1,BAILa2014a_003952,914,217
2,BAILa2014a_003952,1281,207
0,BAILa2014a_003953,848,236
1,BAILa2014a_003953,909,225
0,BAILa2014a_003954,885,207
1,BAILa2014a_003954,858,209
2,BAILa2014a_003954,1316,203
0,BAILa2014a_003955,,
1,BAILa2014a_003955,,
0,BAILa2014a_003957,1003,224
1,BAILa2014a_003957,1146,229
0,BAILa2014a_003958,666,253
1,BAILa2014a_003958,166,281
2,BAILa2014a_003958,444,292
3,BAILa2014a_003958,92,309
4,BAILa2014a_003958,8,299
5,BAILa2014a_003958,1167,221
6,BAILa2014a_003958,961,255
7,BAILa2014a_003958,898,248
0,BAILa2014a_003959,160,253
1,BAILa2014a_003959,401,237
0,BAILa2014a_003960,685,250
1,BAILa2014a_003960,277,245
2,BAILa2014a_003960,71,286
3,BAILa2014a_003960,209,269
4,BAILa2014a_003960,40,274
5,BAILa2014a_003960,142,272
6,BAILa2014a_003960,396,264
7,BAILa2014a_003960,445,284
0,BAILa2014a_003961,42,296
1,BAILa2014a_003961,296,251
2,BAILa2014a_003961,139,288
3,BAILa2014a_003961,690,251
4,BAILa2014a_003961,451,286
5,BAILa2014a_003961,406,261
6,BAILa2014a_003961,645,243
0,BAILa2014a_003962,175,262
1,BAILa2014a_003962,688,253
2,BAILa2014a_003962,139,303
3,BAILa2014a_003962,385,320
4,BAILa2014a_003962,1893,457
5,BAILa2014a_003962,2004,318
6,BAILa2014a_003962,477,249
7,BAILa2014a_003962,40,296
0,BAILa2014a_003963,32,273
1,BAILa2014a_003963,343,239
2,BAILa2014a_003963,442,255
3,BAILa2014a_003963,691,247
0,BAILa2014a_003964,,
1,BAILa2014a_003964,,
0,BAILa2014a_003965,1136,185
1,BAILa2014a_003965,652,220
2,BAILa2014a_003965,316,257
3,BAILa2014a_003965,393,284
4,BAILa2014a_003965,1497,257
0,BAILa2014a_003966,2008,482
1,BAILa2014a_003966,704,232
0,BAILa2014a_003967,705,262
1,BAILa2014a_003967,142,296
2,BAILa2014a_003967,1136,216
0,BAILa2014a_003968,733,919
1,BAILa2014a_003968,1163,192
2,BAILa2014a_003968,703,248
3,BAILa2014a_003968,142,275
4,BAILa2014a_003968,1946,225
0,BAILa2014a_003969,715,900
1,BAILa2014a_003969,701,248
2,BAILa2014a_003969,1162,193
3,BAILa2014a_003969,1485,256
0,BAILa2014a_003970,757,895
1,BAILa2014a_003970,2322,925
0,BAILa2014a_003971,1990,510
1,BAILa2014a_003971,695,251
2,BAILa2014a_003971,549,244
3,BAILa2014a_003971,52,282
0,BAILa2014a_003972,704,248
1,BAILa2014a_003972,245,248
2,BAILa2014a_003972,59,286
0,BAILa2014a_003978,,
1,BAILa2014a_003978,,
0,BAILa2014a_003980,1363,230
1,BAILa2014a_003980,1054,174
2,BAILa2014a_003980,472,245
3,BAILa2014a_003980,132,271
4,BAILa2014a_003980,398,314
0,BAILa2014a_003983,,
1,BAILa2014a_003983,,
0,BAILa2014a_003984,1760,521
1,BAILa2014a_003984,1663,428
0,BAILa2014a_003985,1952,499
1,BAILa2014a_003985,1908,455
2,BAILa2014a_003985,1816,422
0,BAILa2014a_003986,1780,475
1,BAILa2014a_003986,1660,345
2,BAILa2014a_003986,1169,266
3,BAILa2014a_003986,43,280
4,BAILa2014a_003986,254,261
5,BAILa2014a_003986,124,261
0,BAILa2014a_003987,1750,472
1,BAILa2014a_003987,1622,386
2,BAILa2014a_003987,1177,262
3,BAILa2014a_003987,1180,461
4,BAILa2014a_003987,1208,202
5,BAILa2014a_003987,433,223
6,BAILa2014a_003987,258,262
7,BAILa2014a_003987,80,247
8,BAILa2014a_003987,228,264
9,BAILa2014a_003987,62,262
10,BAILa2014a_003987,198,266
11,BAILa2014a_003987,129,268
0,BAILa2014a_003988,1782,469
1,BAILa2014a_003988,1670,352
2,BAILa2014a_003988,1178,265
3,BAILa2014a_003988,555,373
4,BAILa2014a_003988,133,250
5,BAILa2014a_003988,105,258
6,BAILa2014a_003988,68,258
7,BAILa2014a_003988,87,261
8,BAILa2014a_003988,41,255
0,BAILa2014a_003989,1163,272
1,BAILa2014a_003989,18,250
2,BAILa2014a_003989,162,255
3,BAILa2014a_003989,31,276
4,BAILa2014a_003989,270,261
5,BAILa2014a_003989,108,261
6,BAILa2014a_003989,473,397
7,BAILa2014a_003989,497,226
8,BAILa2014a_003989,220,263
0,BAILa2014a_003990,1776,498
1,BAILa2014a_003990,1625,391
2,BAILa2014a_003990,1491,263
3,BAILa2014a_003990,1159,272
4,BAILa2014a_003990,400,325
5,BAILa2014a_003990,99,261
6,BAILa2014a_003990,1452,247
7,BAILa2014a_003990,1630,233
0,BAILa2014a_003991,1777,523
1,BAILa2014a_003991,1553,418
2,BAILa2014a_003991,1149,283
3,BAILa2014a_003991,189,246
4,BAILa2014a_003991,1645,398
5,BAILa2014a_003991,230,248
6,BAILa2014a_003991,298,235
0,BAILa2014a_003992,1854,293
1,BAILa2014a_003992,1598,252
2,BAILa2014a_003992,128,61
3,BAILa2014a_003992,1642,193
4,BAILa2014a_003992,1769,90
5,BAILa2014a_003992,1999,301
6,BAILa2014a_003992,81,61
0,BAILa2014a_003993,1768,498
1,BAILa2014a_003993,1633,381
2,BAILa2014a_003993,1185,301
3,BAILa2014a_003993,288,254
4,BAILa2014a_003993,42,257
5,BAILa2014a_003993,192,347
6,BAILa2014a_003993,88,262
7,BAILa2014a_003993,239,246
8,BAILa2014a_003993,1584,428
9,BAILa2014a_003993,184,259
0,BAILa2014a_003994,1764,501
1,BAILa2014a_003994,1732,355
2,BAILa2014a_003994,1579,421
3,BAILa2014a_003994,1136,290
4,BAILa2014a_003994,827,272
5,BAILa2014a_003994,154,260
6,BAILa2014a_003994,16,260
7,BAILa2014a_003994,244,262
8,BAILa2014a_003994,106,257
9,BAILa2014a_003994,281,257
10,BAILa2014a_003994,69,266
11,BAILa2014a_003994,197,264
12,BAILa2014a_003994,1977,305
0,BAILa2014a_003995,45,313
1,BAILa2014a_003995,947,318
2,BAILa2014a_003995,1556,410
3,BAILa2014a_003995,1605,332
0,BAILa2014a_003996,1731,451
1,BAILa2014a_003996,1580,368
2,BAILa2014a_003996,1163,340
3,BAILa2014a_003996,1181,211
4,BAILa2014a_003996,17,264
5,BAILa2014a_003996,189,246
6,BAILa2014a_003996,70,262
7,BAILa2014a_003996,241,250
8,BAILa2014a_003996,94,258
9,BAILa2014a_003996,271,270
10,BAILa2014a_003996,114,278
0,BAILa2014a_003997,1772,470
1,BAILa2014a_003997,826,671
2,BAILa2014a_003997,538,343
3,BAILa2014a_003997,232,280
4,BAILa2014a_003997,111,291
5,BAILa2014a_003997,842,245
6,BAILa2014a_003997,707,257
7,BAILa2014a_003997,512,257
8,BAILa2014a_003997,431,228
9,BAILa2014a_003997,1266,247
10,BAILa2014a_003997,1198,296
11,BAILa2014a_003997,1634,379
12,BAILa2014a_003997,1816,383
13,BAILa2014a_003997,1992,603
14,BAILa2014a_003997,2018,518
15,BAILa2014a_003997,74,252
16,BAILa2014a_003997,285,258
17,BAILa2014a_003997,347,328
18,BAILa2014a_003997,517,205
19,BAILa2014a_003997,616,234
20,BAILa2014a_003997,477,252
21,BAILa2014a_003997,720,237
22,BAILa2014a_003997,1449,197
23,BAILa2014a_003997,1630,234
24,BAILa2014a_003997,2026,317
25,BAILa2014a_003997,1506,270
26,BAILa2014a_003997,1641,330
27,BAILa2014a_003997,1526,234
28,BAILa2014a_003997,1854,278
0,BAILa2014a_003998,2013,600
1,BAILa2014a_003998,1666,617
2,BAILa2014a_003998,1345,476
3,BAILa2014a_003998,663,595
4,BAILa2014a_003998,484,405
5,BAILa2014a_003998,717,240
6,BAILa2014a_003998,344,305
7,BAILa2014a_003998,575,247
8,BAILa2014a_003998,74,278
9,BAILa2014a_003998,116,249
10,BAILa2014a_003998,274,267
11,BAILa2014a_003998,542,308
12,BAILa2014a_003998,1255,245
13,BAILa2014a_003998,1758,482
14,BAILa2014a_003998,1521,233
15,BAILa2014a_003998,1818,388
16,BAILa2014a_003998,1629,379
17,BAILa2014a_003998,1628,339
18,BAILa2014a_003998,2067,487
19,BAILa2014a_003998,6,302
20,BAILa2014a_003998,1205,297
21,BAILa2014a_003998,1633,241
0,BAILa2014a_003999,1777,444
1,BAILa2014a_003999,1687,400
2,BAILa2014a_003999,1638,307
3,BAILa2014a_003999,1990,345
4,BAILa2014a_003999,1374,232
5,BAILa2014a_003999,1192,259
6,BAILa2014a_003999,969,243
7,BAILa2014a_003999,936,439
8,BAILa2014a_003999,960,307
9,BAILa2014a_003999,705,241
10,BAILa2014a_003999,461,208
11,BAILa2014a_003999,309,320
12,BAILa2014a_003999,470,613
13,BAILa2014a_003999,556,316
14,BAILa2014a_003999,439,525
15,BAILa2014a_003999,256,272
16,BAILa2014a_003999,160,307
17,BAILa2014a_003999,2048,490
18,BAILa2014a_003999,2034,611
